project_id,deployment_id,image_id,filename,location,is_blank,identified_by,wi_taxon_id,class,order,family,genus,species,common_name,uncertainty,timestamp,number_of_objects,age,sex,animal_recognizable,individual_id,individual_animal_notes,behavior,highlighted,markings,cv_confidence,license
2004751,AWE.AMARGAL.CAM7,5232a491-e3c1-40f0-8f3c-36b7922cc9bf,DCIM0028.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/5232a491-e3c1-40f0-8f3c-36b7922cc9bf.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:20:59,1,,,,,,,true,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,ffc52ac0-36d5-466e-81c6-d9f25e9db529,DCIM0029.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/ffc52ac0-36d5-466e-81c6-d9f25e9db529.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:00,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,85781d3e-811c-4bf3-af42-b028959a4f5e,DCIM0030.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/85781d3e-811c-4bf3-af42-b028959a4f5e.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:01,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,1b00a525-3c78-4df8-9b33-c2ee0b351e13,DCIM0031.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/1b00a525-3c78-4df8-9b33-c2ee0b351e13.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:07,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,ae586d26-52f8-4d53-b07b-ae848a70e61e,DCIM0032.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/ae586d26-52f8-4d53-b07b-ae848a70e61e.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:07,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,bff8836d-9d35-4471-8124-b89951d6d1e5,DCIM0033.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/bff8836d-9d35-4471-8124-b89951d6d1e5.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:08,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,a7d6fd5b-7939-48a2-98fb-855c7d843806,DCIM0034.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/a7d6fd5b-7939-48a2-98fb-855c7d843806.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:08,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,e4546f6a-1694-4148-bd8a-77dac388846d,DCIM0035.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/e4546f6a-1694-4148-bd8a-77dac388846d.JPG,0,Diego Lizcano,527c9d88-4d7d-4406-add9-c0a823697926,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata,Central American Agouti,,2022-12-07 15:21:09,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,6732b8f0-e90b-4f08-a6f6-2f32d4b8019e,DCIM0041.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/6732b8f0-e90b-4f08-a6f6-2f32d4b8019e.JPG,0,Diego Lizcano,6c112b2c-b427-4b7e-8f11-b720c989abf3,Aves,Galliformes,Cracidae,Nothocrax,urumutum,Nocturnal Curassow,,2022-12-07 17:03:28,1,,,,,,,false,,,CC-BY-NC
2004751,AWE.AMARGAL.CAM7,15ffdd07-19df-4ec7-a898-cef6ccfc9aad,DCIM0042.JPG,gs://145625598251_2004751_257_awechoco__main/deployment/2209678/prod/directUpload/15ffdd07-19df-4ec7-a898-cef6ccfc9aad.JPG,0,Diego Lizcano,6c112b2c-b427-4b7e-8f11-b720c989abf3,Aves,Galliformes,Cracidae,Nothocrax,urumutum,Nocturnal Curassow,,2022-12-07 17:03:29,1,,,,,,,false,,,CC-BY-NC
